"year","state_abbr","state_name","population","violent_crime","homicide","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","rape"
2019,"ID","Idaho",1789060,4162,28,161,3055,22244,4045,16591,1608,918
2019,"IL","Illinois",12667017,52601,851,12660,32929,235033,34789,181225,19019,6161
2019,"IN","Indiana",6731010,25006,373,5335,16745,131097,21586,95745,13766,2553
2019,"KS","Kansas",2912635,11811,95,1157,9059,66306,9996,49420,6890,1500
2019,"KY","Kentucky",4472345,9872,229,2162,5808,85387,15567,59535,10285,1673
2019,"LA","Louisiana",4658285,26072,547,4129,19114,148429,27440,110123,10866,2282
2019,"MA","Massachusetts",6894883,22662,153,3625,16640,81399,12323,62944,6132,2244
2019,"MD","Maryland",6054954,27511,545,9215,15807,118091,16872,89938,11281,1944
2019,"ME","Maine",1345770,1562,22,192,828,16791,2360,13705,726,520
2019,"MI","Michigan",9984795,43793,576,5352,30509,158317,28574,111900,17843,7356
2019,"MN","Minnesota",5640053,13395,127,3155,7614,117971,16026,90685,11260,2499
2019,"MO","Missouri",6140475,30680,576,4995,22090,163223,26617,115324,21282,3019
2019,"MS","Mississippi",2978227,7779,298,1620,4937,69727,18341,45665,5721,924
2019,"MT","Montana",1070123,4472,32,209,3552,23929,2968,18547,2414,679
2019,"NC","North Carolina",10501384,39773,653,7700,28056,251135,54033,178332,18770,3364
2019,"ND","North Dakota",763724,2302,25,184,1629,15270,2646,10785,1839,464
2019,"NE","Nebraska",1932571,5887,45,795,3763,39553,4763,29817,4973,1284
2019,"NH","New Hampshire",1360783,2152,33,327,1186,16552,1783,13826,943,606
2019,"NJ","New Jersey",8891258,18382,263,5730,10852,118637,16399,91902,10336,1537
2019,"NM","New Mexico",2099634,17302,185,2477,13285,66744,14640,42749,9355,1355
2019,"NV","Nevada",3090771,15334,144,3289,9746,72028,15630,45127,11271,2155
2019,"NY","New York",19463131,70260,565,18165,44888,269787,28065,228672,13050,6642
2019,"OH","Ohio",11696507,34618,584,8861,19323,240540,44232,177610,18698,5850
2019,"OK","Oklahoma",3960676,17279,275,2383,12258,113504,26820,73199,13485,2363
2019,"OR","Oregon",4216116,12382,117,2329,8050,117567,15127,86922,15518,1886
2019,"PA","Pennsylvania",12798883,39160,676,9749,24390,179670,23324,143937,12409,4345
2019,"RI","Rhode Island",1058158,2357,26,421,1412,16312,2321,12628,1363,498
2019,"SC","South Carolina",5157702,26307,455,3325,19999,151970,27439,109366,15165,2528
2019,"SD","South Dakota",887127,3523,16,190,2670,15686,2662,11265,1759,647
2019,"TN","Tennessee",6830325,40908,515,6164,31286,181801,29969,132540,19292,2943
2019,"TX","Texas",28986794,122263,1432,29126,76402,697305,114494,504461,78350,15303
2019,"UT","Utah",3203383,7588,77,1130,4516,69469,8658,54078,6733,1865
2019,"VA","Virginia",8556642,17916,447,3520,11034,140944,13972,116656,10316,2915
2019,"VT","Vermont",624046,1293,11,71,913,8968,1286,7378,304,298
2019,"WA","Washington",7614024,23095,205,5356,14037,207539,34976,147778,24785,3497
2019,"WI","Wisconsin",5824581,17305,189,2994,11764,85796,12572,65687,7537,2358
2019,"WV","West Virginia",1795263,5725,100,347,4460,27327,5282,19825,2220,818
2019,"WY","Wyoming",580116,1247,13,67,844,9097,1394,6981,722,323
2020,"AK","Alaska",731158,6126,49,712,4233,16528,2775,11784,1969,1132
2020,"AL","Alabama",4921532,22322,471,2666,17577,105161,19660,74575,10926,1608
2020,"AR","Arkansas",3030522,20363,321,1577,16239,79200,15854,55413,7933,2226
2020,"AZ","Arizona",7421401,35980,513,6211,25993,165323,24488,122898,17937,3263
2020,"CA","California",39368078,174026,2203,44728,113646,842054,145529,528202,168323,13449
2020,"CO","Colorado",5807719,24570,294,3964,16660,164582,23246,110884,30452,3652
2020,"CT","Connecticut",3557006,6459,140,2033,3692,55670,6656,40592,8422,594
2020,"DC","District of Columbia",712816,7127,201,2373,4242,24899,1964,19536,3399,311
2020,"DE","Delaware",986809,4262,73,700,3228,19355,2508,15182,1665,261
2020,"FL","Florida",21733312,83368,1290,13521,60871,384556,52293,293992,38271,7686
2020,"GA","Georgia",10710017,42850,943,7016,31471,214988,31139,158343,25506,3420
2020,"HI","Hawaii",1407006,3576,41,867,2099,33928,4630,23954,5344,569
2020,"IA","Iowa",3163561,9601,111,943,7258,53725,11739,35751,6235,1289
2020,"ID","Idaho",1826913,4432,41,174,3385,20313,3731,14815,1767,832
2020,"IL","Illinois",12587530,53612,1151,12261,35110,196287,31020,143935,21332,5090
2020,"IN","Indiana",6754953,24161,505,4215,17093,120453,18938,86080,15435,2348
2020,"KS","Kansas",2913805,12385,100,928,10094,64077,9655,47193,7229,1263
2020,"KY","Kentucky",4477251,11600,323,2369,7537,79673,15407,52769,11497,1371
2020,"LA","Louisiana",4645318,29704,734,3747,23087,133989,23698,97891,12400,2136
2020,"MA","Massachusetts",6893574,21288,160,3015,16262,72602,10323,55444,6835,1851
2020,"MD","Maryland",6055802,24215,553,7174,14756,97487,15261,71757,10469,1732
2020,"ME","Maine",1350141,1466,22,170,788,15610,2009,12739,862,486
2020,"MI","Michigan",9966555,47641,754,4438,36384,135633,23231,94017,18385,6065
2020,"MN","Minnesota",5657342,15698,190,3877,9420,120212,17370,88696,14146,2211
2020,"MO","Missouri",6151548,33385,723,4575,25426,155698,23300,108209,24189,2661
2020,"MS","Mississippi",2966786,8638,315,1419,5756,62351,14488,41780,6083,1148
2020,"MT","Montana",1080577,5077,54,279,4146,22917,2919,17322,2676,598
2020,"NC","North Carolina",10600823,44451,852,7340,33337,236026,49952,165554,20520,2922
2020,"ND","North Dakota",765309,2518,32,151,1939,16256,3196,10986,2074,396
2020,"NE","Nebraska",1937552,6473,69,799,4442,36991,4455,27488,5048,1163
2020,"NH","New Hampshire",1366275,2000,12,280,1166,15014,1412,12558,1044,542
2020,"NJ","New Jersey",8882371,17353,329,4384,11363,102875,12983,79614,10278,1277
2020,"NM","New Mexico",2106319,16393,164,2086,12973,59859,13665,37188,9006,1170
2020,"NV","Nevada",3138259,14445,180,2785,9629,60462,11574,38332,10556,1851
2020,"NY","New York",19336776,70339,808,17525,46538,272788,32003,221129,19656,5468
2020,"OH","Ohio",11693217,36104,820,7826,22406,216363,37279,159007,20077,5052
2020,"OK","Oklahoma",3980783,18255,296,2351,13506,107705,24415,68243,15047,2102
2020,"OR","Oregon",4241507,12380,125,2180,8510,112782,14386,81811,16585,1565
2020,"PA","Pennsylvania",12783254,49793,1009,10728,33828,210167,31774,162919,15474,4228
2020,"RI","Rhode Island",1057125,2440,32,336,1665,13166,1763,9894,1509,407
2020,"SC","South Carolina",5218040,27691,549,3122,21934,141987,23377,103892,14718,2086
2020,"SD","South Dakota",892717,4476,40,274,3563,17468,3036,12117,2315,599
2020,"TN","Tennessee",6886834,46328,663,5575,37412,171675,26479,124098,21098,2678
2020,"TX","Texas",29360759,131084,1931,26834,88810,659160,108851,466033,84276,13509
2020,"UT","Utah",3249879,8471,102,1362,5198,80091,9444,60359,10288,1809
2020,"VA","Virginia",8590563,17925,524,2947,12175,125114,11465,102796,10853,2279
2020,"VT","Vermont",623347,1081,14,64,790,7586,961,6361,264,213
2020,"WA","Washington",7693612,22596,301,5183,14435,210223,40167,142657,27399,2677
2020,"WI","Wisconsin",5832655,18861,308,3081,13452,86654,12744,64517,9393,2020
2020,"WV","West Virginia",1784787,6352,117,369,5034,24976,4877,17828,2271,832
2020,"WY","Wyoming",582328,1364,18,66,947,9379,1225,7190,964,333
2021,"AK","Alaska",734182,5573,45,540,3820,13456,2312,9355,1789,1168
2021,"AL","Alabama",5049846,17590,476,1570,14175,74271,13584,50982,9705,1369
2021,"AR","Arkansas",3028122,21271,334,1282,17194,76580,14662,53436,8482,2461
2021,"AZ","Arizona",7264877,30922,485,5269,21849,153641,20717,115305,17619,3319
2021,"CA","California",39142991,188343,2346,44649,126709,847567,134873,534827,177867,14639
2021,"CO","Colorado",5811297,27916,360,4328,18942,182850,24429,117067,41354,4286
2021,"CT","Connecticut",3623355,6109,155,1968,3181,55018,5297,42073,7648,805
2021,"DC","District of Columbia",668791,6362,274,2618,3163,27669,1831,21755,4083,307
2021,"DE","Delaware",1004807,4212,97,565,3227,18904,2394,14844,1666,323
2021,"FL","Florida",21828069,73632,937,8432,57492,331252,32959,276677,21616,6771
2021,"GA","Georgia",10788029,37741,851,4577,28718,172761,21980,130062,20719,3595
2021,"HI","Hawaii",1447154,3965,23,888,2378,36660,4808,25555,6297,676
2021,"IA","Iowa",3197689,9434,73,692,7117,48232,8515,33661,6056,1552
2021,"ID","Idaho",1904314,4585,43,158,3293,18371,3090,13557,1724,1091
2021,"IL","Illinois",12686469,43739,1150,10860,25088,176763,24989,129894,21880,6641
2021,"IN","Indiana",6813532,22661,490,3189,16538,105814,14441,77079,14294,2444
2021,"KS","Kansas",2937922,13071,142,979,10466,66020,9770,48381,7869,1484
2021,"KY","Kentucky",4506589,12121,374,2227,7804,73175,13063,49080,11032,1716
2021,"LA","Louisiana",4627098,30666,907,2778,25100,117013,22887,81029,13097,1881
2021,"MA","Massachusetts",6989690,21043,134,2616,16237,69918,9596,53513,6809,2056
2021,"MD","Maryland",6174610,26866,680,7425,16565,93975,13022,69005,11948,2196
2021,"ME","Maine",1377238,1555,20,161,852,15621,1739,12985,897,522
2021,"MI","Michigan",10037504,49295,761,4039,37708,137199,20654,94899,21646,6787
2021,"MN","Minnesota",5711471,17643,203,3999,10839,116831,14735,87732,14364,2602
2021,"MO","Missouri",6169823,32348,630,3782,24470,144792,19255,101171,24366,3466
2021,"MS","Mississippi",2949586,7532,274,820,5236,54873,11851,37367,5655,1202
2021,"MT","Montana",1106227,5197,36,289,4152,22449,2736,16674,3039,720
2021,"NC","North Carolina",10565885,44328,995,5970,34068,220527,42437,158194,19896,3295
2021,"ND","North Dakota",777934,2150,14,205,1495,16685,3104,11403,2178,436
2021,"NE","Nebraska",1963554,5831,57,623,3947,35709,3956,27150,4603,1204
2021,"NH","New Hampshire",1387505,1800,13,192,895,14396,1023,12382,991,700
2021,"NJ","New Jersey",9267961,17003,381,4049,11056,102821,11529,79052,12240,1517
2021,"NM","New Mexico",2116677,17374,273,2513,13180,58682,12853,35661,10168,1408
2021,"NV","Nevada",3146402,13592,239,2364,9065,70236,12783,43850,13603,1924
2021,"NY","New York",19857492,61227,871,18000,37436,208058,29702,156745,21611,4920
2021,"OH","Ohio",11764342,37341,883,6977,23832,202361,32044,148792,21525,5649
2021,"OK","Oklahoma",3991225,17483,304,1795,12865,104908,23937,65530,15441,2519
2021,"OR","Oregon",4256301,14526,204,2579,9868,114532,14395,80025,20112,1875
2021,"PA","Pennsylvania",13012059,36664,1087,8207,23061,162165,18494,126373,17298,4309
2021,"RI","Rhode Island",1096985,2199,37,277,1424,13474,1507,10315,1652,461
2021,"SC","South Carolina",5193266,26685,590,2580,21208,129509,20125,94584,14800,2307
2021,"SD","South Dakota",896164,3511,27,176,2717,15038,2417,10528,2093,591
2021,"TN","Tennessee",6968351,46813,709,4940,38147,157193,23622,112838,20733,3017
2021,"TX","Texas",29558864,133909,2087,22606,92935,642003,98387,454208,89408,16281
2021,"UT","Utah",3339113,8653,94,1103,5279,70096,7988,53536,8572,2177
2021,"VA","Virginia",8657365,19526,573,2920,13182,125478,10508,103506,11464,2851
2021,"VT","Vermont",646972,1255,9,69,894,8953,1176,7299,478,283
2021,"WA","Washington",7740745,25987,331,5733,16818,234972,41322,158035,35615,3105
2021,"WI","Wisconsin",5880101,19134,332,2692,13467,90409,10467,61478,18464,2643
2021,"WV","West Virginia",1785526,5205,108,210,3942,24225,3839,18408,1978,945
2021,"WY","Wyoming",579483,1297,18,70,803,9769,1565,6907,1297,406
2022,"AL","Alabama",5074296,22232,588,1886,18097,93113,14886,67062,11165,1661
2022,"AK","Alaska",733583,5627,70,555,3987,13311,2010,9482,1819,1015
2022,"AZ","Arizona",7359197,32835,517,5197,23644,151613,19804,113373,18436,3477
2022,"AR","Arkansas",3045637,19895,313,1212,15945,75176,14226,53261,7689,2425
2022,"CA","California",39029342,196537,2248,48484,130808,921693,146244,589323,186126,14997
2022,"CO","Colorado",5839926,29221,372,4347,20680,185350,23289,115863,46198,3822
2022,"CT","Connecticut",3626205,5569,136,1655,3069,54671,4769,42740,7162,709
2022,"DE","Delaware",1018396,3996,49,585,3097,20201,2086,16332,1783,265
2022,"DC","District of Columbia",671803,5478,204,2404,2573,24023,1355,18777,3891,297
2022,"FL","Florida",22244823,65158,1195,8433,47964,357443,40171,288093,29179,7566
2022,"GA","Georgia",10912876,40513,913,4832,30622,186463,23972,139677,22814,4146
2022,"HI","Hawaii",1440196,3978,29,999,2301,35742,3844,25938,5960,649
2022,"ID","Idaho",1939033,4823,53,161,3590,18250,3133,13324,1793,1019
2022,"IL","Illinois",12582032,36555,997,10709,18674,212960,26463,150911,35586,6175
2022,"IN","Indiana",6833037,21273,467,2960,15531,103912,15165,75232,13515,2315
2022,"IA","Iowa",3200517,9305,60,735,7037,44864,7175,32460,5229,1473
2022,"KS","Kansas",2937150,13125,140,920,10557,62322,8589,46689,7044,1508
2022,"KY","Kentucky",4512310,9924,328,1772,6146,67055,11244,45652,10159,1678
2022,"LA","Louisiana",4590241,29364,758,3108,23197,126655,22921,89441,14293,2301
2022,"ME","Maine",1385340,1462,30,140,837,16922,1615,14310,997,455
2022,"MD","Maryland",6164660,26171,604,7314,16165,105629,12314,78856,14459,2088
2022,"MA","Massachusetts",6981974,22636,150,2641,17772,75041,9991,58082,6968,2073
2022,"MI","Michigan",10034113,46489,697,3683,35494,155469,21790,106696,26983,6615
2022,"MN","Minnesota",5717184,16195,183,3270,10316,113019,12312,84169,16538,2426
2022,"MS","Mississippi",2940057,7172,223,752,5200,51147,10186,35836,5125,997
2022,"MO","Missouri",6177957,30541,631,3413,23275,146445,18566,97580,30299,3222
2022,"MT","Montana",1122867,4816,52,269,3843,21841,2281,17020,2540,652
2022,"NE","Nebraska",1967923,5602,61,575,3841,37263,3598,28242,5423,1125
2022,"NV","Nevada",3177772,14597,227,2785,9661,76224,13971,46582,15671,1924
2022,"NH","New Hampshire",1395231,1794,27,225,962,14410,1054,12410,946,580
2022,"NJ","New Jersey",9261699,20185,316,4742,13480,133241,14136,103933,15172,1647
2022,"NM","New Mexico",2113344,16416,259,2331,12650,62897,12740,38754,11403,1176
2022,"NY","New York",19677151,84499,802,21932,55900,338321,31809,279770,26742,5865
2022,"NC","North Carolina",10698973,43361,871,5850,33295,221436,39702,160447,21287,3345
2022,"NC","North Dakota",779261,2226,29,215,1518,15646,2806,10836,2004,464
2022,"OH","Ohio",11756058,35038,737,6307,21993,212398,30510,154085,27803,6001
2022,"OK","Oklahoma",4019800,17166,280,1660,12734,94513,19684,62146,12683,2492
2022,"OR","Oregon",4240137,14815,201,2926,9831,125097,15688,86174,23235,1857
2022,"PA","Pennsylvania",12972008,37258,1055,8988,23169,195015,19679,153922,21414,4046
2022,"RI","Rhode Island",1093734,1897,18,269,1186,14074,1405,10918,1751,424
2022,"SC","South Carolina",5282634,26361,559,2149,21539,123172,18814,90999,13359,2114
2022,"SD","South Dakota",909824,3448,40,230,2669,15809,2391,11217,2201,509
2022,"TN","Tennessee",7051339,44944,647,4860,36559,164387,22819,115676,25892,2878
2022,"TX","Texas",30029572,131000,2075,21210,91897,693451,100892,492828,99731,15818
2022,"UT","Utah",3380800,8244,75,995,5081,64370,6903,50412,7055,2093
2022,"VT","Vermont",647064,1446,22,92,1065,10989,1012,9348,629,267
2022,"VA","Virginia",8683619,20624,641,3360,13832,148845,10944,123805,14096,2791
2022,"WA","Washington",7785786,29504,400,6766,19130,262437,43987,168550,49900,3208
2022,"WV","West Virginia",1775156,5213,95,210,3999,23663,3561,18428,1674,909
2022,"WI","Wisconsin",5892539,17889,322,2350,12765,80703,9137,58211,13355,2452
2022,"WY","Wyoming",581381,1188,15,48,752,9590,1257,7390,943,373
2023,"AL","Alabama",5108468,20635,524,1832,16765,86793,13009,63333,10451,1514
2023,"AK","Alaska",733406,5327,62,568,3829,13769,1830,9959,1980,868
2023,"AZ","Arizona",7431344,30383,442,4504,22424,133532,17462,95603,20467,3013
2023,"AR","Arkansas",3067732,19016,289,1154,15354,68378,12518,49166,6694,2219
2023,"CA","California",38965193,198036,1929,49977,131940,906176,135369,571215,199592,14190
2023,"CO","Colorado",5877610,27859,314,3793,20299,169210,21079,109817,38314,3453
2023,"CT","Connecticut",3617176,5434,135,1569,3002,56371,4623,41187,10561,728
2023,"DE","Delaware",1031890,3923,46,535,3148,19405,1823,15075,2507,194
2023,"DC","District of Columbia",678972,7814,265,4170,3112,29246,1668,20307,7271,267
2023,"FL","Florida",22610726,65621,1066,9564,48236,342865,36874,276181,29810,6755
2023,"GA","Georgia",11029227,38800,782,4657,29777,201096,24633,148829,27634,3584
2023,"HI","Hawaii",1435138,2685,20,638,1620,23962,2524,17083,4355,407
2023,"ID","Idaho",1964726,4598,46,186,3523,15904,2767,11635,1502,843
2023,"IL","Illinois",12549689,38915,823,13835,18921,215867,29094,143511,43262,5336
2023,"IN","Indiana",6862199,22794,386,2773,17297,105905,14979,74753,16173,2338
2023,"IA","Iowa",3207004,8978,79,715,6861,46202,7010,33893,5299,1323
2023,"KS","Kansas",2940546,12635,136,920,10277,61571,8622,45906,7043,1302
2023,"KY","Kentucky",4526154,10153,275,1774,6589,70247,10521,46846,12880,1515
2023,"LA","Louisiana",4573749,25065,663,2436,19809,120298,20443,82592,17263,2157
2023,"ME","Maine",1395722,1430,60,163,784,15640,1538,13000,1102,423
2023,"MD","Maryland",6180253,26338,515,8079,15771,128001,11487,82682,33832,1973
2023,"MA","Massachusetts",7001399,21998,146,2560,17382,77067,9231,59672,8164,1910
2023,"MI","Michigan",10037261,45888,591,3701,35687,155234,20598,106397,28239,5909
2023,"MN","Minnesota",5737915,14984,180,2782,9979,97682,10523,71839,15320,2043
2023,"MS","Mississippi",2939690,5961,204,630,4169,46657,8946,32141,5570,958
2023,"MO","Missouri",6196156,28419,564,3280,21698,129824,15563,84604,29657,2877
2023,"MT","Montana",1132812,5007,32,273,4086,20772,1929,16678,2165,616
2023,"NE","Nebraska",1978379,4545,64,520,3004,39094,3353,27490,8251,957
2023,"NV","Nevada",3194176,13313,218,2291,9222,80396,12797,45902,21697,1582
2023,"NH","New Hampshire",1402054,1503,26,225,753,12463,779,10848,836,499
2023,"NJ","New Jersey",9290841,20564,264,4635,14005,141370,14382,109269,17719,1660
2023,"NM","New Mexico",2114371,15844,244,1542,12944,61052,10950,39117,10985,1114
2023,"NY","New York",19571216,76298,595,20578,50225,352015,29905,286473,35637,4900
2023,"NC","North Carolina",10835491,42408,855,5617,32885,223737,38500,156871,28366,3051
2023,"ND","North Dakota",783926,2096,26,203,1475,15217,2509,10982,1726,392
2023,"OH","Ohio",11785935,33770,639,5857,21730,199476,27516,140210,31750,5544
2023,"OK","Oklahoma",4053824,16770,247,1510,12637,87097,18586,57816,10695,2376
2023,"OR","Oregon",4233358,13813,189,2642,9271,109672,14383,77789,17500,1711
2023,"PA","Pennsylvania",12961683,34534,861,8230,22187,204670,17896,152449,34325,3256
2023,"RI","Rhode Island",1095962,1839,28,241,1168,12285,1297,9452,1536,402
2023,"SC","South Carolina",5373555,25312,482,2108,20764,117846,17263,86930,13653,1958
2023,"SD","South Dakota",919318,3215,27,188,2538,14878,2042,10585,2251,462
2023,"TN","Tennessee",7126489,44769,703,5095,36293,168314,21145,115002,32167,2678
2023,"TX","Texas",30503301,123856,1845,21000,85914,682754,92693,465016,125045,15097
2023,"UT","Utah",3417734,7936,68,901,5108,55756,5798,44906,5052,1859
2023,"VT","Vermont",647464,1362,16,94,1054,11615,898,10124,593,198
2023,"VA","Virginia",8715698,20589,520,3283,14191,144566,10665,118839,15062,2595
2023,"WA","Washington",7812880,27909,373,6416,18203,225535,37583,134730,53222,2917
2023,"WV","West Virginia",1770071,4699,87,199,3590,21153,3156,16355,1642,823
2023,"WI","Wisconsin",5910955,17057,283,2285,12333,71929,7619,54374,9936,2156
2023,"WY","Wyoming",584057,1116,18,67,717,8585,1185,6631,769,314
